Headline,Body ID
Nigeria is the seventh most populous country in the world.,4419
Alandi is in India.,4420
Christian Bale acted in multiple Batman films.,4421
Adam West was born in 1928.,4422
Dr. Dre put out the album 2001 in 1999.,4423
Mirka Federer is an athlete.,4424
"Kong: Skull Island stars Tom Hiddleston, Samuel L. Jackson, John Goodman, Brie Larson, and Jing Tian.",4425
Johnny Mnemonic was released in the United States.,4426
Wi-Fi Certified is a term with restricted use.,4427
Sam Worthington was born 2 August 1976.,4428
"The September 11 attacks killed 2,996 people.",4429
John Nash built the Brighton.,4430
Britney Spears starred in Crossroads.,4431
Islam had a prophet named Abraham.,4432
An example of a television personality was Steve Irwin.,4433
Richard Ramirez terrorized residents.,4434
The Wayans Bros. is a television show on the WB.,4435
Intimacy's (film) director is Patrice Chéreau.,4436
Mother Teresa lived in Macedonia for eighteen years.,4437
Unleashed features Bob Hoskins.,4438
The Guest stars an actor.,4439
Eddie Vedder released a soundtrack for Into the Wild.,4440
John Stewart was the first African American superhero to appear in DC comics.,4441
Black Sabbath is from Birmingham.,4442
The capital of Australia is not New York.,4443
Rebecca Hall was in a film.,4444
Guardians of the Galaxy was released in the United States in 2014.,4445
Tropic Thunder was created by Stiller.,4446
Richard Gere starred in a film from 2012.,4447
Farrah Fawcett acted in Sunburn.,4448
The Voice was continued for a thirteenth season in 2016.,4449
Doctor Doom is the leader of the fictional nation of Latveria.,4450
Clarice Starling is a The Silence of the Lambs character.,4451
The Mummy is a horror movie.,4452
Impeachment is only the first step towards removal.,4453
Michelle Williams started her career with guest appearances on television.,4454
Yamaha Corporation is made up of multiple partners and subsidiaries.,4455
Stockard Channing is an actress.,4456
At least two albums have been released by The Weeknd.,4457
Cara Delevingne had roles that are major.,4458
Robert J. O'Neill is a former United States Navy sailor.,4459
Bernard Madoff was sentenced in June of 2009.,4460
Narcolepsy can disrupt sleep.,4461
Natalie Portman portrayed Padmé Amidala.,4462
Wyatt Earp was a saloon-keeper.,4463
Judd Apatow produced a film.,4464
Eminem is in 8 Mile.,4465
The Boot Monument is located in Saratoga National Historical Park in New York.,4466
Boston had a public school.,4467
Beautiful (Christina Aguilera song) was recorded by a singer from a country.,4468
A Grammy award has been won by Adele.,4469
Jeremy Allen White was in The Speed of Life.,4470
Indiana Jones has been portrayed by American actor Sean Patrick Flanery.,4471
Buzz Aldrin is an engineer.,4472
Naomi Scott starred in a movie.,4473
Oh Yeon-seo is a person.,4474
Code Geass has been adapted into other media.,4475
Dean Martin was a comedian.,4476
Escape from Planet Earth is a science fiction film.,4477
Indian was produced by A. M. Rathnam.,4478
Outkast is composed of Andre 3000 and Big Boi.,4479
Leslie Uggams appeared in a film directed by Tim Miller.,4480
The Minnesota Vikings have lost the Super Bowl every time they've played.,4481
Joss Whedon wrote The Avengers.,4482
The Netherlands has a city with a name.,4483
A mole is a structure.,4484
The Void was produced by Jonathan Bronfman and Casey Walker.,4485
John Malkovich starred in a movie.,4486
Carmelo Anthony led the Orangemen to a National Championship.,4487
Furious 7 finished filming in summer 2014.,4488
Diana is a studio album.,4489
Shueisha is a Japanese publisher.,4490
Barry Gibb was in a band which became the Bee Gees.,4491
Robert Lee Yates is an American.,4492
Tom Cruise starred in at least one film from the 1980s.,4493
Billy Joel is a singer-songwriter and pianist.,4494
Gabourey Sidibe acted in Precious.,4495
Ministates include San Marino in Europe.,4496
Samoa Joe has a tag team championship.,4497
Champion was based off of a story by Ring Lardner.,4498
Dogstar (band) released an album.,4499
William McKinley served as a US president.,4500
Ted Bundy committed murders.,4501
Thomas Pynchon published short stories in the early 1960s.,4502
An unincorporated territory of the United States is Puerto Rico.,4503
Thirteen Reasons Why is a young adult novel.,4504
Pink Floyd has a long format collection of songs called Wish You Were Here.,4505
Fences is a film.,4506
Ecuador borders Colombia to the north.,4507
Inhumans first appeared in the Fantastic Four number 45 comic book.,4508
Greenwich is in England.,4509
Umbrella is a recording.,4510
One vlogger is Roman Atwood.,4511
Hilary Swank was born in 1974.,4512
Tetris has sold approximately 70 million physical copies and over 100 million copies for cell phones.,4513
Helen Gardner received a master's degree in 1918.,4514
Bill Gates was a CEO.,4515
David Mazouz is an actor on the TV show Gotham.,4516
Nicolas Cage was born as Nicolas Kim Coppola.,4517
Michael Caine was in Inception.,4518
Jean-Claude Van Damme is a Belgian film producer.,4519
Thandie Newton has appeared in American films,4520
Tim Henman plays tennis.,4521
The 2016 Summer Olympics was held in August.,4522
Marilyn Monroe was a celebrity.,4523
Boromir makes an appearance in The Fellowship of the Ring.,4524
Abraham Lincoln was once rivals with Stephen A. Douglas.,4525
Troy Baker was a member of an indie-rock band.,4526
Avengers: Age of Ultron premiered in LA in April of 2015.,4527
Jazz Jennings has an online presence.,4528
The Getaway has a track called Go Robot.,4529
"One Direction made Up All Night (2011), Take Me Home (2012), Midnight Memories (2013), Four (2014), and Made in the A.M. (2015), ``What Makes You Beautiful'', ``Live While We 're Young'', ``Best Song Ever'', ``Story of My Life'', and ``Drag Me Down''.",4530
Shahid Kapoor is an award-ceremony host.,4531
Legion is played by an English actor.,4532
One city in Benin is Cotonou.,4533
Naruto first aired before 2007.,4534
Robert Redford was a guest star on the anthology horror series Twilight Zone.,4535
Terminator Genisys is a film.,4536
Instant film was introduced by Polaroid.,4537
Letty is played by Michelle Rodriguez.,4538
Rod Serling clashed with people over war.,4539
Stephen Rider is an American actor.,4540
The Hunger Games is a sci-fi movie.,4541
Rabat is a capital city.,4542
Famous in Love stars an actor.,4543
The Supremes were an American singing group.,4544
Hotell is a Swedish film.,4545
Impeachment is only the first step towards removal.,4546
Colin Quinn was born on June 6.,4547
How to Be is a 2008 film.,4548
Sharon Stone starred in a movie.,4549
Bobby Moore's caps record for outfield players was beaten by David Beckham in 2009.,4550
How to Be is a 2008 French independent comedy-drama film.,4551
An Indian actor born in December starred in Laadla.,4552
Furious 7 began principal photography in 2013.,4553
Impeachment does not necessarily mean removal from office.,4554
Gold has a distinctive feature.,4555
Bruce Willis is an American actor.,4556
Memento received a nomination.,4557
The Bridges of Madison County is a film.,4558
Moana is a computer-animated film from 2016.,4559
Ringo Starr has been featured in movies.,4560
Bob Arum is the founder of a professional boxing promotion company.,4561
The Mummy is a reboot of an earlier film.,4562
Grace Jones's style was influenced by funk.,4563
Edward Norton directed Keeping the Faith.,4564
Danny DeVito does work on the World Wide Web.,4565
"One Direction made Up All Night (2011), Take Me Home (2012), Midnight Memories (2013), Four (2014), and Made in the A.M. (2015), ``What Makes You Beautiful'', ``Live While We 're Young'', ``Best Song Ever'', ``Story of My Life'', and ``Drag Me Down''.",4566
Kazakhstan is a democratic country.,4567
Emmy Rossum was in an adaptation.,4568
Sister Act features musical arrangements by an Oscar-nominated American composer and lyricist.,4569
René Descartes has argued for the Existence of God.,4570
American art culture has been influenced by Billy Joel.,4571
Radiohead has used pay-what-you-want.,4572
David Beckham began playing for Manchester United in 1992.,4573
Allure is a magazine from the United States.,4574
Hannah Montana had Miley Cyrus in it.,4575
William McKinley was a person involved in professional politics.,4576
Heather Watson is a tennis player.,4577
"Providence, Rhode Island was founded by a religious outcast.",4578
Bradley Cooper is a person.,4579
Eric Singer has done a performance with Badlands.,4580
Lisa Kudrow starred in a series.,4581
Frances is Carrie Fisher's middle name.,4582
Overwatch premiered in 2014.,4583
Jamie Foxx won an award.,4584
Overwatch (video game) had character introduction through animation.,4585
The Bourne Supremacy stars Joan Allen.,4586
United States Congress has voting members.,4587
Wiz Khalifa's name from birth is Cameron Jibril Thomaz.,4588
Ilkhanate was established as a political entity.,4589
International Relations includes demography.,4590
Reuters transmits news in Japanese.,4591
Chandni stars an actor born in October.,4592
Timber is by Pitbull.,4593
Atomic Blonde is based on The Coldest City.,4594
Harry Styles had his first acting role in the film Dunkirk.,4595
Milla Jovovich played the lead role in Return to the Blue Lagoon in 1991.,4596
The Breakfast Club was directed by John Hughes and went on to be a classic.,4597
Justin Bieber has won the American Music Award for Artist of the Year.,4598
The Uruguay national football team won the 1980 Mundialito.,4599
Felicity Jones appeared in 2007 drama Northanger Abbey.,4600
Nick Nolte was born in the 1940s.,4601
FX aired It's Always Sunny in Philadelphia for the first time.,4602
Ron Swanson married and divorced two women named Tammy.,4603
A total of $539 million was grossed by the Underworld film series.,4604
Constantine has plot elements taken from a comic book story arc.,4605
Joey Graceffa is a YouTube personage.,4606
Chelsea F.C. is a Premier League football club in London.,4607
Arrested Development is about a dysfunctional family.,4608
Texas's land are has some desert.,4609
David Tennant portrayed the Tenth Doctor on Doctor Who.,4610
John Cusack has worked on a film with Stephen Frears.,4611
Pablo Escobar was a drug smuggler.,4612
The Man in the High Castle takes place in 1962.,4613
Cara Delevingne portrayed Margo Roth Spiegelman in Paper Towns (2015).,4614
Diseases also proliferated along the Silk Road.,4615
FX television channel premiered Damages (TV series).,4616
John Lennon moved to a place.,4617
"Jeff Bridges played Otis ""Bad"" Blake in the first half of Crazy Heart.",4618
One by One (Foo Fighters album) is an album.,4619
Saving Private Ryan portrays war.,4620
Ramayanam is a 1996 film in the Telugu language.,4621
Inhumans's lead character's real name is Blackagar Boltagon.,4622
Popeye features Shelley Duvall as Olive Oyl.,4623
Gustave Eiffel focused on meteorology research.,4624
Estella Warren is a former swimmer.,4625
Lupe Fiasco is an American rapper.,4626
Steven Tyler is a former competition judge.,4627
Robert Duvall starred in five films.,4628
The Caracazo took place in Caracas and the surrounding towns.,4629
Ghostbusters was released theatrically in the United States in 2016.,4630
Glenn Frey was a member of the Eagles.,4631
2001: A Space Odyssey was edited.,4632
Kathy Bates played a major role in a movie.,4633
Queen Victoria's son belonged to a house.,4634
Felicity Jones portrayed a character.,4635
Katie Holmes is an American citizen.,4636
Aaliyah worked with two record producers.,4637
Detroit is a city.,4638
John Williams works with Steven Spielberg.,4639
De Profundis was written by Oscar Wilde.,4640
John Cusack is an actor.,4641
Stone Temple Pilots had an original member that was born in February.,4642
My Bloody Valentine 3D was edited by a human.,4643
Felicity Jones appeared in 2007 drama Northanger Abbey.,4644
Mother Teresa received a prize.,4645
Jackie Robinson's uniform number when he played baseball was 42.,4646
"The bassist for Gorillaz, Murdoc Niccals, is a made up character.",4647
Alternative rock is played by Gorillaz,4648
Anne Hathaway played Mia Thermopolis.,4649
San Francisco is Alcatraz Federal Penitentiary's location.,4650
Nicolas Cage was born as Nicolas Kim Coppola.,4651
Elementary has a character.,4652
Akbar was a patron of art.,4653
Thinkin Bout You was nominated for Record of the Year.,4654
Diana Ross was given the title of the most successful female performing artist of all time.,4655
Andorra borders only land.,4656
Glee ended on FOX network.,4657
Trevor Noah is South African.,4658
Slovakia is a place that is landlocked.,4659
Richard Curtis is the co-founder of the charity Comic Relief.,4660
Splash starred Tom Hanks and John Candy.,4661
The Invention of Lying was released in the US in 2009.,4662
Kurt Angle is an American professional wrestler that was formerly an amateur.,4663
Jamie Foxx is from America..,4664
Moana is a North American film.,4665
In & Out is an American film.,4666
Gold has a distinctive feature.,4667
Usher was born in Texas.,4668
Matthew Modine played a character on Stranger Things.,4669
Tony Blair was elected after a politician's sudden death.,4670
Quinoa is a flowering plant.,4671
Taipei is the capital.,4672
Rear Window (1998 film) stars Daryl Hannah and Christopher Reeves.,4673
Usain Bolt participated in the Olympics in 2008.,4674
My Bloody Valentine 3D stars an American actor born in 1972.,4675
The alternative history novel The Man in the High Castle won the Hugo Award for best novel.,4676
Delhi is on land.,4677
An Academy-Award winning documentary film was made about Al Gore.,4678
Led Zeppelin II was released by Atlantic Records in 1969.,4679
Tom Welling played in a superhero drama.,4680
O. J. Simpson has been charged with more than one felony.,4681
Led Zeppelin formed in London.,4682
Kathy Bates received the Academy Award for Best Actress.,4683
There has been an appearance by Alicia Keys in a 2007 American comedy-drama film.,4684
"J. Cole was born on January 28th, 1985.",4685
Up All Night is an album by the English-Irish pop boy band One Direction.,4686
Hawaii is among the top twenty most densely populated states in the US.,4687
Ted Kennedy was a senator.,4688
Sansa Stark is played by Sophie Turner.,4689
Bridge of Spies was co-produced by a man.,4690
Floyd Mayweather Jr. is a professional boxer formerly.,4691
Soccer is played in Paris.,4692
Give Me Everything is the second single from Planet Pit.,4693
Jon Snow is a character on an HBO series.,4694
Carole King writes and performs songs.,4695
Katy Perry is the stage name of Katy Hudson since 2001.,4696
Transformers: Age of Extinction stars Peter Cullen as Optimus Prime.,4697
Gregor Clegane is a character from a novel series in the fantasy genre.,4698
Taylor Swift was successful in Australia.,4699
WALL-E won an award.,4700
A book by Larry Buttrose was the basis of Lion.,4701
Home Alone was made in America.,4702
Martial arts are performed by Bruce Lee.,4703
Leonardo da Vinci was an author.,4704
A boycott can be for social reasons.,4705
Britney Spears is an American singer.,4706
Role Models stars Jane Lynch.,4707
Music includes avant-garde styles and has a long history.,4708
George Foreman was rated as the eighth greatest heavyweight of all time by the IBRO.,4709
Davis Entertainment's divisions develop and produce television projects.,4710
Tom Hardy was in a post-apocalyptic film.,4711
Sean Connery won an Academy Award.,4712
Sons of Anarchy was made by Kurt Sutter.,4713
Mirka Federer is Swedish.,4714
Episodes of Sense8 were only directed by frequent collaborators of the Wachowskis.,4715
Edgar Allan Poe was an author.,4716
Connie Britton played a role in a horror anthology television series.,4717
Jennifer Hudson stars in the Voice.,4718
Mirka Federer is an athlete.,4719
Prometheus is a 2012 film that serves as a prequel.,4720
Luke Evans has played Dracula.,4721
Juliette Binoche played the leading role in a film.,4722
The Eagles released their third album in 1974.,4723
David Simon was born in 1960.,4724
Extreme environments can be caused by factors.,4725
At least two albums have been released by The Weeknd.,4726
3G data is part of the IPhone 3G.,4727
"Lisbon's population size is 552,700.",4728
Memento received a nomination.,4729
KJ Apa has portrayed the fictional person Kane Jenkins.,4730
Charlie Chaplin had a childhood.,4731
Haiti shares an island in the Caribbean with the Dominican Republic.,4732
Battle Studies World Tour was a worldwide tour.,4733
Laurence Fishburne acted in Batman V Superman: Dawn of Justice.,4734
Red Headed Stranger is an album.,4735
Sharon Stone starred in a movie.,4736
License to Drive stars Corey Feldman.,4737
"Princess Margaret, Countess of Snowdon is part of the royal family of Britain.",4738
The 1992 Los Angeles riots have many names.,4739
George Martin worked in film.,4740
The Girl on the Train is a mystery movie.,4741
Boyapati Srinu directed Sarrainodu.,4742
David Tennant received a National Television Award.,4743
Hayden Panettiere starred in a drama.,4744
Oh Yeon-seo is a person.,4745
The Hobbit films starred an actor.,4746
A 2010 movie directed by Karan Johar awarded him an award.,4747
Ford Motor Company produced vehicles in 2015.,4748
Carrie Fisher wrote an autobiographical one-woman movie.,4749
Olivia Wilde is a worker.,4750
A king of Scotland was Charles II of England.,4751
Tiger Woods reached number one ranking in the world.,4752
Brian Helgeland wrote the screenplay of a neo-noir crime film.,4753
George Washington was commissioned by the Second Continental Congress.,4754
"The Supernatural pilot premiered on September 13, 2005.",4755
James Cromwell played a role in American Horror Story: Asylum.,4756
Ludacris's album is named Battle of the Sexes.,4757
Dangerous Liaisons is a film.,4758
Martina Hingis is a professional tennis player.,4759
Evil is commonly associated with trauma.,4760
Winona Ryder earned a Golden Globe nomination.,4761
The Netherlands has a city named The Hague.,4762
Britney Spears is an American singer.,4763
Trinidad and Tobago is the place of birth of Nicki Minaj.,4764
Frank Sinatra toured the United States.,4765
Apps are able to be downloaded on iPhones.,4766
Marlon Brando was included in a list of Top Ten Money Making Stars.,4767
Stockard Channing is an actress.,4768
Steve Mouzakis played the character Steven Ray.,4769
Wi-Fi Certified is a term with restricted use.,4770
"Tyrese Gibson is well known for his role as Joseph ""Jody"" Summers in Baby Boy.",4771
The 2000 Football League Cup Final included Leicester City.,4772
Ji Chang-wook began life in 1987.,4773
Douglas Aircraft Company did business with McDonnell Aircraft.,4774
Nitrogen reacts with Plutonium.,4775
Rick and Morty was created by Justin Roiland and Dan Harmon for Adult Swim.,4776
Gabourey Sidibe acted in Precious.,4777
John D. Rockefeller controlled oil in the United States.,4778
Miyu Irino was born in Tokyo.,4779
Patricia Clarkson acts in the movie No Reservations.,4780
The Chelsea F.C. is English.,4781
Phil Mickelson is a professional golfer.,4782
How to Train Your Dragon (film) lost to an American biographical drama film.,4783
"Mariah Carey is referred to as the ""bird supreme"" by the Guinness World Records.",4784
Yung Rich Nation was produced by a Canadian.,4785
Norovirus is a common cause of viral gastroenteritis.,4786
Gerard Butler has appeared on television.,4787
The Eagles are a band.,4788
Didier Drogba was captain of the Ivory Coast national team.,4789
Leroy Jethro Gibbs is a character portrayed by Mark Harmon.,4790
The cell is a basic unit of biology.,4791
Alexander Hamilton raised an artillery company in 1776.,4792
Bharat Arun is incapable of being an Indian Test cricketer.,4793
Reba McEntire has a career.,4794
Sriti Jha performs the leading role in an Hindi-language TV show.,4795
Kurt Angle has competed in competitive matches like King of the Mountain.,4796
Michael Caine starred in a movie.,4797
The internet originated in research conducted in the 20th century.,4798
Serena Williams has won four Olympic gold medals.,4799
Black Sails was renewed for a fourth season.,4800
Trevor Noah hosts The Daily Show.,4801
"The 2014 WTA Finals began on October 17th, 2014.",4802
River Phoenix rose to fame from being in films and television appearances.,4803
Winona Ryder is in Mermaids.,4804
Jason Bateman was in a show.,4805
The Hobbit is a three film series.,4806
The Italian language is spoken by communities in the Americas.,4807
Furia is French.,4808
Trevor Baxter went to the Royal Academy of Dramatic Art.,4809
Gopalkrishna Gandhi is someone who was the 22nd person to govern a place.,4810
Fairfield Grammar School was in Europe.,4811
50 First Dates was worked on by Peter Segal.,4812
"Avengers: Age of Ultron premiered in LA on April 13, 2015.",4813
A signer of the Poona Pact is a politician.,4814
Indian first came out in 1996.,4815
Murder on the Orient Express starred an actress.,4816
IO Theater is a training center.,4817
Susan Atkins was a California inmate.,4818
The Beach Boys is a group.,4819
The West Wing consists of the Oval Office.,4820
"Kenny Rogers is featured in the poll of ""The 200 Most Influential Country Albums Ever.''",4821
Dracula is a novel by an Irish author.,4822
Keanu Reeves played Hamlet.,4823
Negan is a character in a television series.,4824
Legally Blonde stars Reese Witherspoon and Luke Wilson.,4825
Moscow has museums.,4826
Ed Sheeran is English.,4827
Diseases also proliferated along the Silk Road.,4828
Spain shares a border with Morocco.,4829
Jim Carrey played the character Colonel Stars and Stripes.,4830
Elton John was inducted in the Rock and Roll Hall of Fame.,4831
"The Hangover Part III includes Bradley Cooper, Ed Helms, Zach Galifianakis, Justin Bartha, and Ken Jeong, Jeffrey Tambor, Heather Graham, Mike Epps, Melissa McCarthy and John Goodman.",4832
Jamie Foxx's time-point of birth is in the 20th century.,4833
"Lisbon's population size is 552,700.",4834
Martin Scorsese founded The Film Foundation.,4835
Serbia has a high rank on an index.,4836
Thailand is not a constitutional monarchy.,4837
Taiwan is a state in East Asia.,4838
"The North Bay Region contains Vallejo, California.",4839
Eleveneleven was founded by a woman.,4840
Carrie Fisher played Princess Leia in Star Wars.,4841
Andre Agassi is not a tennis player.,4842
Furia is adapted from a short story by Julio Cortazar.,4843
Tropic Thunder was written by Justin Theroux along with others.,4844
Khal Drogo was introduced in 1996.,4845
Hisense acquired at least one right in 2015.,4846
Nepal is a South Asian country.,4847
Dragon is taken from a linguistic system indigenous to sections of the Eastern Mediterranean.,4848
Alkaline Trio's debut album is Goddamnit.,4849
Bruce Willis is an actor.,4850
Barry Gibb was in a band which became the Bee Gees.,4851
Bali is between Java and Lombok via maritime borders.,4852
John Heard won an award at the Emmys.,4853
"Dungeons & Dragons was published by Tactical Studies Rules, Inc.",4854
Nickelodeon has programs targeted at kids aged 0-7.,4855
Ciara Bravo is included in To The Bone.,4856
Carrie Fisher played Princess Leia in Star Wars.,4857
The Netherlands has a city with a name.,4858
Kaitlin Olson was a part of the improvisational group the Groundlings.,4859
Troy Baker was a member of an indie-rock band.,4860
Maisie Williams appeared in Game of Thrones.,4861
Beautiful People had series.,4862
The 1992 Los Angeles riots have many names.,4863
Soundgarden is a rock band.,4864
Man of Steel is a film.,4865
Phil Mickelson won the 142nd Open Championship which was played in Scotland.,4866
Cheaper by the Dozen starred Steve Martin.,4867
Thiokol was concerned with rubber.,4868
Rajon Rondo is a four-time NBA All-Star as well as a four-time NBA All-Defensive Team member.,4869
Adolf Hitler didn't cause the Holocaust.,4870
David Tennant received a National Television Award.,4871
"De Profundis was inscribed to ""Bosie.""",4872
Woody Allen is a musician.,4873
Diane Ruggiero has worked as a writer.,4874
Welcome Back (film) features an actor.,4875
Hopman Cup has been attended monthly by Harry Hopman's widow.,4876
Drake is from Canada.,4877
Love Aaj Kal is produced by Dinesh Vijan and Saif Ali Khan.,4878
This Sporting Life got Richard Harris a Best Actor Award at the 1963 Cannes Film Festival.,4879
Estella Warren is a fashion model.,4880
"Stevie Nicks released ""Bella Donna"" which reached platinum status less than three months after its release.",4881
Tunisia was introduced to Christianity and its variations.,4882
Shueisha is a Japanese publisher.,4883
Iron Man 3 had a director.,4884
Alicia Silverstone starred in a film directed by Amy Heckering.,4885
Science fiction is the genre of Back to the Future Part II.,4886
Helen Gardner received a master's degree in 1918.,4887
Glee was nominated for an award.,4888
William Shatner played T. J. Hooker in the show T. J. Hooker.,4889
Neil Patrick Harris was on How I Met Your Mother as Barney Stinson.,4890
Bentley markets cars.,4891
Arrow is a TV series.,4892
The Beach Boys had over eighty worldwide chart songs.,4893
Dennis Hopper starred in Blue Velvet.,4894
Joan Collins was in Sunburn released in 1979.,4895
The Mummy is an American action-adventure horror film directed by Alex Kurtzman.,4896
Egypt is a member of an organization.,4897
An American composed Everybody Needs a Best Friend.,4898
To Kill a Mockingbird explores the theme of racial injustice.,4899
Laura Dern was nominated for the Academy Award for Best Supporting Actress and received acclaim.,4900
Meghan McCain presents and contributes to Fox News.,4901
Queen Latifah is the stage name of Dana Elaine Owens.,4902
Xbox One possesses support for 4K video playback and upscaling.,4903
Sharpe's Eagle has Daniel Craig in it.,4904
Daniel Radcliffe starred in a film.,4905
Tanya Roberts was born on the 10th month of the calendar year.,4906
In Dubious Battle featured Josh Hutcherson.,4907
Caryn Mandabach was the producer of Roseanne.,4908
Flatland is part of the terrain of Kazakhstan.,4909
Final Fantasy XII sold over 5 million copies worldwide.,4910
Kazakhstan is a democratic country.,4911
Bohemian Rhapsody is a song.,4912
Yelp expanded throughout at least one continent.,4913
The World Bank Group's activities exclude agricultural development.,4914
Tom Cruise has been nominated for Academy Awards.,4915
The Nile runs through Uganda.,4916
Douglas Aircraft Company and McDonnell Aircraft formed McDonnell Douglas.,4917
Gerard Lee is from Earth.,4918
Saw VI is a movie in the Saw franchise.,4919
The USC School of Cinematic Arts was formerly called the USC School of Cinema-Television.,4920
Page Hamilton is a guitarist.,4921
Keisuke Honda plays right wing.,4922
Alicia Vikander had a career as a dancer.,4923
Robert Duvall starred in numerous shows.,4924
The largest k-12 school in Israel is located in Haifa.,4925
Eddie Vedder was the vocalist of Pearl Jam.,4926
Brian Lynch wrote the screenplay for Puss in Boots.,4927
Phantoms is a 1998 film.,4928
Gianluigi Buffon won the Coppa Italia in 1999.,4929
Celine Dion sings in French.,4930
The Grammy Award for Best Rock Performance was won by Radioactive.,4931
Demi Lovato acted on Barney & Friends.,4932
George H. W. Bush did not become a millionaire.,4933
Ronin is a 1998 film.,4934
The Dark Half is based on a novel called The Dark Half by Stephen King.,4935
Hotel Hell is a television show.,4936
Jackie Chan is a Cantopop star.,4937
Eric Trump is the child of a man born on June 14.,4938
"In 2011's summer transfer period, a team signed Romelu Lukaku.",4939
Ed Sheeran is English.,4940
The Host stars an actor.,4941
"Minneapolis was at one time, the world's flour milling capital.",4942
Jean-Claude Van Damme is a film director.,4943
Nick Kroll has acted in comedies.,4944
Filmfare is a magazine the size of a tabloid.,4945
Kurt Angle has competed in competitive matches like King of the Mountain.,4946
Lumps are possible signs of cancer.,4947
Only Lovers Left Alive is a film.,4948
Ezra Edelman is a producer of documentaries.,4949
Geraldine Chaplin made her American acting debut in Doctor Zhivago.,4950
"Animal rights were addressed in Beverly Hills, 90210.",4951
Beautiful (Christina Aguilera song) was recorded by a singer from a country.,4952
Charles Marie de La Condamine was created in 1701.,4953
United States Congress has 435 Representatives and 100 Senators.,4954
"Ancient Algeria has known many empires and dynasties, such as the Umayyads.",4955
Sweden borders Norway to the west.,4956
Tom Hanks has been awarded a Kennedy Center Honor.,4957
Nick Kroll has acted in comedies.,4958
Rebecca Hall was nominated for a Golden Globe for her part in Vicky Christina Barcelona.,4959
"George Best has been labelled as ""the greatest player to ever pull on the green shirt of Northern Ireland.""",4960
Underworld is a movie.,4961
Destiny does maintain lineage to the Halo series.,4962
Kobe Bryant earned the Finals MVP Award in 2010.,4963
John Lennon was one of the Beatles's co-founders.,4964
Samoa Joe has a tag team championship.,4965
Overwatch (video game) is incapable of being promoted with animated videos.,4966
Pompeii is a historic landmark site found in Italy.,4967
Tobey Maguire's has a middle name.,4968
The Messenger was nominated for a Golden Globe.,4969
Emily Blunt once won British Artist of the Year.,4970
Karl Urban was in a film directed by J.J. Abrams.,4971
Nicki Minaj was born on an island near South America.,4972
Cedric Yarbrough has been in a Comedy Central television show.,4973
George Orwell is opposed to totalitarian states.,4974
University of Oxford is made up of a variety of colleges.,4975
Steve Mouzakis was a cast member of a fantasy drama film.,4976
LeBron James appeared in a romantic comedy.,4977
The cast of Good Will Hunting included Ben Affleck.,4978
Catherina Zeta-Jones starred in A Little Night Music.,4979
Transformers (film) is a science fiction film.,4980
